ParamNum,State,Frequency,MultiStableState,Stability Type,RepNum,Motif
9281.0,'10',0.158,'01 10',2,1,TS
9282.0,'10',1.0,'10',1,1,TS
9283.0,'10',1.0,'10',1,1,TS
9284.0,'01',1.0,'01',1,1,TS
9285.0,'10',1.0,'10',1,1,TS
9286.0,'10',1.0,'10',1,1,TS
9287.0,'10',1.0,'10',1,1,TS
9288.0,'10',1.0,'10',1,1,TS
9289.0,'01',1.0,'01',1,1,TS
9290.0,'00',1.0,'00',1,1,TS
9291.0,'10',1.0,'10',1,1,TS
9292.0,'10',1.0,'10',1,1,TS
9293.0,'10',1.0,'10',1,1,TS
9294.0,'10',1.0,'10',1,1,TS
9295.0,'10',1.0,'10',1,1,TS
9296.0,'01',0.575,'01 10',2,1,TS
9296.0,'10',0.425,'01 10',2,1,TS
9297.0,'11',1.0,'11',1,1,TS
9298.0,'01',1.0,'01',1,1,TS
9299.0,'10',1.0,'10',1,1,TS
9300.0,'10',1.0,'10',1,1,TS
9301.0,'10',1.0,'10',1,1,TS
9302.0,'10',1.0,'10',1,1,TS
9303.0,'01',0.894,'01 10',2,1,TS
9303.0,'10',0.106,'01 10',2,1,TS
9304.0,'01',0.515,'01 10',2,1,TS
9304.0,'10',0.485,'01 10',2,1,TS
9305.0,'01',0.013,'01 10',2,1,TS
9305.0,'10',0.987,'01 10',2,1,TS
9306.0,'01',0.261,'01 10',2,1,TS
9306.0,'10',0.739,'01 10',2,1,TS
9307.0,'10',1.0,'10',1,1,TS
9308.0,'01',1.0,'01',1,1,TS
9309.0,'01',1.0,'01',1,1,TS
9310.0,'10',1.0,'10',1,1,TS
9311.0,'01',0.245,'01 10',2,1,TS
9311.0,'10',0.755,'01 10',2,1,TS
9312.0,'01',0.352,'01 10',2,1,TS
9312.0,'10',0.648,'01 10',2,1,TS
9313.0,'01',0.512,'01 10',2,1,TS
9313.0,'10',0.488,'01 10',2,1,TS
9314.0,'10',1.0,'10',1,1,TS
9315.0,'01',1.0,'01',1,1,TS
9316.0,'01',0.133,'01 10',2,1,TS
9316.0,'10',0.867,'01 10',2,1,TS
9317.0,'01',1.0,'01',1,1,TS
9318.0,'01',0.42,'01 10',2,1,TS
9318.0,'10',0.58,'01 10',2,1,TS
9319.0,'10',1.0,'10',1,1,TS
9320.0,'01',1.0,'01',1,1,TS
9321.0,'01',1.0,'01',1,1,TS
9322.0,'10',1.0,'10',1,1,TS
9323.0,'01',1.0,'01',1,1,TS
9324.0,'01',1.0,'01',1,1,TS
9325.0,'01',1.0,'01',1,1,TS
9326.0,'01',1.0,'01',1,1,TS
9327.0,'01',0.515,'01 10',2,1,TS
9327.0,'10',0.485,'01 10',2,1,TS
9328.0,'01',0.04,'01 10',2,1,TS
9328.0,'10',0.96,'01 10',2,1,TS
9329.0,'01',0.887,'01 10',2,1,TS
9329.0,'10',0.113,'01 10',2,1,TS
9330.0,'01',1.0,'01',1,1,TS
9331.0,'10',1.0,'10',1,1,TS
9332.0,'10',1.0,'10',1,1,TS
9333.0,'01',0.678,'01 10',2,1,TS
9333.0,'10',0.322,'01 10',2,1,TS
9334.0,'01',0.393,'01 10',2,1,TS
9334.0,'10',0.607,'01 10',2,1,TS
9335.0,'01',1.0,'01',1,1,TS
9336.0,'10',1.0,'10',1,1,TS
9337.0,'01',0.557,'01 10',2,1,TS
9337.0,'10',0.443,'01 10',2,1,TS
9338.0,'10',1.0,'10',1,1,TS
9339.0,'01',1.0,'01',1,1,TS
9340.0,'01',0.958,'01 10',2,1,TS
9340.0,'10',0.042,'01 10',2,1,TS
9341.0,'01',0.91,'01 10',2,1,TS
9341.0,'10',0.09,'01 10',2,1,TS
9342.0,'01',1.0,'01',1,1,TS
9343.0,'10',1.0,'10',1,1,TS
9344.0,'01',1.0,'01',1,1,TS
9345.0,'01',0.761,'01 10',2,1,TS
9345.0,'10',0.239,'01 10',2,1,TS
9346.0,'10',1.0,'10',1,1,TS
9347.0,'01',1.0,'01',1,1,TS
9348.0,'01',0.819,'01 10',2,1,TS
9348.0,'10',0.181,'01 10',2,1,TS
9349.0,'01',1.0,'01',1,1,TS
9350.0,'01',1.0,'01',1,1,TS
9351.0,'01',1.0,'01',1,1,TS
9352.0,'01',0.95,'01 10',2,1,TS
9352.0,'10',0.05,'01 10',2,1,TS
9353.0,'01',0.467,'01 10',2,1,TS
9353.0,'10',0.533,'01 10',2,1,TS
9354.0,'10',1.0,'10',1,1,TS
9355.0,'10',1.0,'10',1,1,TS
9356.0,'01',0.825,'01 10',2,1,TS
9356.0,'10',0.175,'01 10',2,1,TS
9357.0,'01',0.955,'01 10',2,1,TS
9357.0,'10',0.045,'01 10',2,1,TS
9358.0,'01',0.308,'01 10',2,1,TS
9358.0,'10',0.692,'01 10',2,1,TS
9359.0,'01',1.0,'01',1,1,TS
9360.0,'01',0.365,'01 10',2,1,TS
9360.0,'10',0.635,'01 10',2,1,TS
9361.0,'01',0.379,'01 10',2,1,TS
9361.0,'10',0.621,'01 10',2,1,TS
9362.0,'01',1.0,'01',1,1,TS
9363.0,'01',1.0,'01',1,1,TS
9364.0,'01',0.837,'01 10',2,1,TS
9364.0,'10',0.163,'01 10',2,1,TS
9365.0,'10',1.0,'10',1,1,TS
9366.0,'10',1.0,'10',1,1,TS
9367.0,'01',0.466,'01 10',2,1,TS
9367.0,'10',0.534,'01 10',2,1,TS
9368.0,'10',1.0,'10',1,1,TS
9369.0,'10',1.0,'10',1,1,TS
9370.0,'01',0.585,'01 10',2,1,TS
9370.0,'10',0.415,'01 10',2,1,TS
9371.0,'01',0.552,'01 10',2,1,TS
9371.0,'10',0.448,'01 10',2,1,TS
9372.0,'01',1.0,'01',1,1,TS
9373.0,'10',1.0,'10',1,1,TS
9374.0,'10',1.0,'10',1,1,TS
9375.0,'01',1.0,'01',1,1,TS
9376.0,'01',0.885,'01 10',2,1,TS
9376.0,'10',0.115,'01 10',2,1,TS
9377.0,'01',1.0,'01',1,1,TS
9378.0,'10',1.0,'10',1,1,TS
9379.0,'01',1.0,'01',1,1,TS
9380.0,'01',0.586,'01 10',2,1,TS
9380.0,'10',0.414,'01 10',2,1,TS
9381.0,'10',1.0,'10',1,1,TS
9382.0,'01',0.604,'01 10',2,1,TS
9382.0,'10',0.396,'01 10',2,1,TS
9383.0,'10',1.0,'10',1,1,TS
9384.0,'01',1.0,'01',1,1,TS
9385.0,'10',1.0,'10',1,1,TS
9386.0,'10',1.0,'10',1,1,TS
9387.0,'01',0.233,'01 10',2,1,TS
9387.0,'10',0.767,'01 10',2,1,TS
9388.0,'01',1.0,'01',1,1,TS
9389.0,'01',0.629,'01 10',2,1,TS
9389.0,'10',0.371,'01 10',2,1,TS
9390.0,'10',1.0,'10',1,1,TS
9391.0,'01',0.226,'01 10',2,1,TS
9391.0,'10',0.774,'01 10',2,1,TS
9392.0,'01',1.0,'01',1,1,TS
9393.0,'01',1.0,'01',1,1,TS
9394.0,'01',0.983,'01 10',2,1,TS
9394.0,'10',0.017,'01 10',2,1,TS
9395.0,'10',1.0,'10',1,1,TS
9396.0,'10',1.0,'10',1,1,TS
9397.0,'01',1.0,'01',1,1,TS
9398.0,'10',1.0,'10',1,1,TS
9399.0,'10',1.0,'10',1,1,TS
9400.0,'10',1.0,'10',1,1,TS
9401.0,'01',1.0,'01',1,1,TS
9402.0,'01',1.0,'01',1,1,TS
9403.0,'01',1.0,'01',1,1,TS
9404.0,'01',0.302,'01 10',2,1,TS
9404.0,'10',0.698,'01 10',2,1,TS
9405.0,'01',0.988,'01 10',2,1,TS
9405.0,'10',0.012,'01 10',2,1,TS
9406.0,'01',1.0,'01',1,1,TS
9407.0,'01',0.32,'01 10',2,1,TS
9407.0,'10',0.68,'01 10',2,1,TS
9408.0,'01',1.0,'01',1,1,TS
9409.0,'01',0.074,'01 10',2,1,TS
9409.0,'10',0.926,'01 10',2,1,TS
9410.0,'01',1.0,'01',1,1,TS
9411.0,'01',0.568,'01 10',2,1,TS
9411.0,'10',0.432,'01 10',2,1,TS
9412.0,'01',1.0,'01',1,1,TS
9413.0,'01',0.284,'01 10',2,1,TS
9413.0,'10',0.716,'01 10',2,1,TS
9414.0,'01',0.275,'01 10',2,1,TS
9414.0,'10',0.725,'01 10',2,1,TS
9415.0,'01',1.0,'01',1,1,TS
9416.0,'01',1.0,'01',1,1,TS
9417.0,'00',1.0,'00',1,1,TS
9418.0,'10',1.0,'10',1,1,TS
9419.0,'01',0.412,'01 10',2,1,TS
9419.0,'10',0.588,'01 10',2,1,TS
9420.0,'10',1.0,'10',1,1,TS
9421.0,'10',1.0,'10',1,1,TS
9422.0,'01',0.488,'01 10',2,1,TS
9422.0,'10',0.512,'01 10',2,1,TS
9423.0,'01',0.9669669669669669,'01 10',2,1,TS
9423.0,'10',0.03303303303303303,'01 10',2,1,TS
9424.0,'01',1.0,'01',1,1,TS
9425.0,'01',1.0,'01',1,1,TS
9426.0,'10',1.0,'10',1,1,TS
9427.0,'01',1.0,'01',1,1,TS
9428.0,'01',0.09,'01 10',2,1,TS
9428.0,'10',0.91,'01 10',2,1,TS
9429.0,'10',1.0,'10',1,1,TS
9430.0,'01',1.0,'01',1,1,TS
9431.0,'10',1.0,'10',1,1,TS
9432.0,'01',1.0,'01',1,1,TS
9433.0,'10',1.0,'10',1,1,TS
9434.0,'01',1.0,'01',1,1,TS
9435.0,'10',1.0,'10',1,1,TS
9436.0,'10',1.0,'10',1,1,TS
9437.0,'01',1.0,'01',1,1,TS
9438.0,'10',1.0,'10',1,1,TS
9439.0,'01',1.0,'01',1,1,TS
9440.0,'01',1.0,'01',1,1,TS
9441.0,'10',1.0,'10',1,1,TS
9442.0,'01',0.978,'01 10',2,1,TS
9442.0,'10',0.022,'01 10',2,1,TS
9443.0,'01',0.585,'01 10',2,1,TS
9443.0,'10',0.415,'01 10',2,1,TS
9444.0,'01',1.0,'01',1,1,TS
9445.0,'01',1.0,'01',1,1,TS
9446.0,'01',1.0,'01',1,1,TS
9447.0,'01',0.91,'01 10',2,1,TS
9447.0,'10',0.09,'01 10',2,1,TS
9448.0,'01',0.028,'01 10',2,1,TS
9448.0,'10',0.972,'01 10',2,1,TS
9449.0,'00',1.0,'00',1,1,TS
9450.0,'01',1.0,'01',1,1,TS
9451.0,'01',0.821,'01 10',2,1,TS
9451.0,'10',0.179,'01 10',2,1,TS
9452.0,'01',1.0,'01',1,1,TS
9453.0,'01',0.625,'01 10',2,1,TS
9453.0,'10',0.375,'01 10',2,1,TS
9454.0,'10',1.0,'10',1,1,TS
9455.0,'01',1.0,'01',1,1,TS
9456.0,'01',1.0,'01',1,1,TS
9457.0,'01',0.6439317953861585,'01 10',2,1,TS
9457.0,'10',0.35606820461384153,'01 10',2,1,TS
9458.0,'10',1.0,'10',1,1,TS
9459.0,'10',1.0,'10',1,1,TS
9460.0,'10',1.0,'10',1,1,TS
9461.0,'01',1.0,'01',1,1,TS
9462.0,'10',1.0,'10',1,1,TS
9463.0,'10',1.0,'10',1,1,TS
9464.0,'01',0.169,'01 10',2,1,TS
9464.0,'10',0.831,'01 10',2,1,TS
9465.0,'10',1.0,'10',1,1,TS
9466.0,'01',1.0,'01',1,1,TS
9467.0,'10',1.0,'10',1,1,TS
9468.0,'01',0.08,'01 10',2,1,TS
9468.0,'10',0.92,'01 10',2,1,TS
9469.0,'01',1.0,'01',1,1,TS
9470.0,'01',1.0,'01',1,1,TS
9471.0,'01',0.775,'01 10',2,1,TS
9471.0,'10',0.225,'01 10',2,1,TS
9472.0,'10',1.0,'10',1,1,TS
9473.0,'10',1.0,'10',1,1,TS
9474.0,'01',0.949,'01 10',2,1,TS
9474.0,'10',0.051,'01 10',2,1,TS
9475.0,'10',1.0,'10',1,1,TS
9476.0,'10',1.0,'10',1,1,TS
9477.0,'10',1.0,'10',1,1,TS
9478.0,'10',1.0,'10',1,1,TS
9479.0,'10',1.0,'10',1,1,TS
9480.0,'10',1.0,'10',1,1,TS
9481.0,'10',1.0,'10',1,1,TS
9482.0,'01',1.0,'01',1,1,TS
9483.0,'10',1.0,'10',1,1,TS
9484.0,'01',1.0,'01',1,1,TS
9485.0,'01',1.0,'01',1,1,TS
9486.0,'01',1.0,'01',1,1,TS
9487.0,'10',1.0,'10',1,1,TS
9488.0,'10',1.0,'10',1,1,TS
9489.0,'01',1.0,'01',1,1,TS
9490.0,'11',1.0,'11',1,1,TS
9491.0,'10',1.0,'10',1,1,TS
9492.0,'01',1.0,'01',1,1,TS
9493.0,'01',1.0,'01',1,1,TS
9494.0,'01',1.0,'01',1,1,TS
9495.0,'01',1.0,'01',1,1,TS
9496.0,'01',0.068,'01 10',2,1,TS
9496.0,'10',0.932,'01 10',2,1,TS
9497.0,'01',1.0,'01',1,1,TS
9498.0,'01',0.299,'01 10',2,1,TS
9498.0,'10',0.701,'01 10',2,1,TS
9499.0,'10',1.0,'10',1,1,TS
9500.0,'01',1.0,'01',1,1,TS
9501.0,'01',0.856,'01 10',2,1,TS
9501.0,'10',0.144,'01 10',2,1,TS
9502.0,'10',1.0,'10',1,1,TS
9503.0,'10',1.0,'10',1,1,TS
9504.0,'10',1.0,'10',1,1,TS
9505.0,'01',0.894,'01 10',2,1,TS
9505.0,'10',0.106,'01 10',2,1,TS
9506.0,'01',1.0,'01',1,1,TS
9507.0,'01',0.596,'01 10',2,1,TS
9507.0,'10',0.404,'01 10',2,1,TS
9508.0,'01',0.335,'01 10',2,1,TS
9508.0,'10',0.665,'01 10',2,1,TS
9509.0,'01',1.0,'01',1,1,TS
9510.0,'01',1.0,'01',1,1,TS
9511.0,'11',1.0,'11',1,1,TS
9512.0,'01',1.0,'01',1,1,TS
9513.0,'01',0.807,'01 10',2,1,TS
9513.0,'10',0.193,'01 10',2,1,TS
9514.0,'01',0.249,'01 10',2,1,TS
9514.0,'10',0.751,'01 10',2,1,TS
9515.0,'10',1.0,'10',1,1,TS
9516.0,'10',1.0,'10',1,1,TS
9517.0,'01',1.0,'01',1,1,TS
9518.0,'01',1.0,'01',1,1,TS
9519.0,'01',0.263,'01 10',2,1,TS
9519.0,'10',0.737,'01 10',2,1,TS
9520.0,'10',1.0,'10',1,1,TS
9521.0,'10',1.0,'10',1,1,TS
9522.0,'10',1.0,'10',1,1,TS
9523.0,'01',1.0,'01',1,1,TS
9524.0,'01',0.905,'01 10',2,1,TS
9524.0,'10',0.095,'01 10',2,1,TS
9525.0,'01',1.0,'01',1,1,TS
9526.0,'10',1.0,'10',1,1,TS
9527.0,'10',1.0,'10',1,1,TS
9528.0,'01',0.716,'01 10',2,1,TS
9528.0,'10',0.284,'01 10',2,1,TS
9529.0,'10',1.0,'10',1,1,TS
9530.0,'01',0.414,'01 10',2,1,TS
9530.0,'10',0.586,'01 10',2,1,TS
9531.0,'10',1.0,'10',1,1,TS
9532.0,'10',1.0,'10',1,1,TS
9533.0,'01',0.419,'01 10',2,1,TS
9533.0,'10',0.581,'01 10',2,1,TS
9534.0,'11',1.0,'11',1,1,TS
9535.0,'01',1.0,'01',1,1,TS
9536.0,'01',1.0,'01',1,1,TS
9537.0,'10',1.0,'10',1,1,TS
9538.0,'10',1.0,'10',1,1,TS
9539.0,'10',1.0,'10',1,1,TS
9540.0,'10',1.0,'10',1,1,TS
9541.0,'10',1.0,'10',1,1,TS
9542.0,'01',1.0,'01',1,1,TS
9543.0,'10',1.0,'10',1,1,TS
9544.0,'10',1.0,'10',1,1,TS
9545.0,'01',0.782,'01 10',2,1,TS
9545.0,'10',0.218,'01 10',2,1,TS
9546.0,'01',0.492,'01 10',2,1,TS
9546.0,'10',0.508,'01 10',2,1,TS
9547.0,'01',1.0,'01',1,1,TS
9548.0,'01',0.355,'01 10',2,1,TS
9548.0,'10',0.645,'01 10',2,1,TS
9549.0,'10',1.0,'10',1,1,TS
9550.0,'00',0.482,'00 01',2,1,TS
9550.0,'01',0.518,'00 01',2,1,TS
9551.0,'01',1.0,'01',1,1,TS
9552.0,'01',1.0,'01',1,1,TS
9553.0,'01',1.0,'01',1,1,TS
9554.0,'10',1.0,'10',1,1,TS
9555.0,'10',1.0,'10',1,1,TS
9556.0,'01',0.122,'01 10',2,1,TS
9556.0,'10',0.878,'01 10',2,1,TS
9557.0,'01',1.0,'01',1,1,TS
9558.0,'01',0.10330992978936811,'01 10',2,1,TS
9558.0,'10',0.8966900702106319,'01 10',2,1,TS
9559.0,'10',1.0,'10',1,1,TS
9560.0,'10',1.0,'10',1,1,TS
9561.0,'01',1.0,'01',1,1,TS
9562.0,'10',1.0,'10',1,1,TS
9563.0,'10',1.0,'10',1,1,TS
9564.0,'01',0.216,'01 10',2,1,TS
9564.0,'10',0.784,'01 10',2,1,TS
9565.0,'01',1.0,'01',1,1,TS
9566.0,'10',1.0,'10',1,1,TS
9567.0,'10',1.0,'10',1,1,TS
9568.0,'01',0.032,'01 10',2,1,TS
9568.0,'10',0.968,'01 10',2,1,TS
9569.0,'01',0.1,'01 10',2,1,TS
9569.0,'10',0.9,'01 10',2,1,TS
9570.0,'10',1.0,'10',1,1,TS
9571.0,'10',1.0,'10',1,1,TS
9572.0,'01',0.86,'01 10',2,1,TS
9572.0,'10',0.14,'01 10',2,1,TS
9573.0,'01',0.336,'01 10',2,1,TS
9573.0,'10',0.664,'01 10',2,1,TS
9574.0,'01',0.033,'01 10',2,1,TS
9574.0,'10',0.967,'01 10',2,1,TS
9575.0,'01',0.755,'01 10',2,1,TS
9575.0,'10',0.245,'01 10',2,1,TS
9576.0,'01',1.0,'01',1,1,TS
9577.0,'10',1.0,'10',1,1,TS
9578.0,'10',1.0,'10',1,1,TS
9579.0,'01',0.449,'01 10',2,1,TS
9579.0,'10',0.551,'01 10',2,1,TS
9580.0,'01',1.0,'01',1,1,TS
9581.0,'01',1.0,'01',1,1,TS
9582.0,'01',1.0,'01',1,1,TS
9583.0,'01',0.991,'01 10',2,1,TS
9583.0,'10',0.009,'01 10',2,1,TS
9584.0,'10',1.0,'10',1,1,TS
9585.0,'01',1.0,'01',1,1,TS
9586.0,'01',1.0,'01',1,1,TS
9587.0,'10',1.0,'10',1,1,TS
9588.0,'01',1.0,'01',1,1,TS
9589.0,'10',1.0,'10',1,1,TS
9590.0,'10',1.0,'10',1,1,TS
9591.0,'01',1.0,'01',1,1,TS
9592.0,'10',1.0,'10',1,1,TS
9593.0,'01',0.918,'01 10',2,1,TS
9593.0,'10',0.082,'01 10',2,1,TS
9594.0,'01',0.912,'01 10',2,1,TS
9594.0,'10',0.088,'01 10',2,1,TS
9595.0,'10',1.0,'10',1,1,TS
9596.0,'01',1.0,'01',1,1,TS
9597.0,'01',0.76,'01 10',2,1,TS
9597.0,'10',0.24,'01 10',2,1,TS
9598.0,'10',1.0,'10',1,1,TS
9599.0,'01',1.0,'01',1,1,TS
9600.0,'01',0.022,'01 10',2,1,TS
9600.0,'10',0.978,'01 10',2,1,TS
9601.0,'10',1.0,'10',1,1,TS
9602.0,'01',0.848,'01 10',2,1,TS
9602.0,'10',0.152,'01 10',2,1,TS
9603.0,'11',1.0,'11',1,1,TS
9604.0,'00',0.531,'00 10',2,1,TS
9604.0,'10',0.469,'00 10',2,1,TS
9605.0,'10',1.0,'10',1,1,TS
9606.0,'01',0.848,'01 10',2,1,TS
9606.0,'10',0.152,'01 10',2,1,TS
9607.0,'01',0.663,'01 10',2,1,TS
9607.0,'10',0.337,'01 10',2,1,TS
9608.0,'01',0.324,'01 10',2,1,TS
9608.0,'10',0.676,'01 10',2,1,TS
9609.0,'00',0.063,'00 01',2,1,TS
9609.0,'01',0.937,'00 01',2,1,TS
9610.0,'01',1.0,'01',1,1,TS
9611.0,'01',0.936,'01 10',2,1,TS
9611.0,'10',0.064,'01 10',2,1,TS
9612.0,'01',0.561,'01 10',2,1,TS
9612.0,'10',0.439,'01 10',2,1,TS
9613.0,'01',0.13326653306613226,'01 10',2,1,TS
9613.0,'10',0.8667334669338678,'01 10',2,1,TS
9614.0,'01',0.461,'01 10',2,1,TS
9614.0,'10',0.539,'01 10',2,1,TS
9615.0,'10',1.0,'10',1,1,TS
9616.0,'10',1.0,'10',1,1,TS
9617.0,'10',1.0,'10',1,1,TS
9618.0,'01',1.0,'01',1,1,TS
9619.0,'01',1.0,'01',1,1,TS
9620.0,'10',1.0,'10',1,1,TS
9621.0,'01',1.0,'01',1,1,TS
9622.0,'10',1.0,'10',1,1,TS
9623.0,'01',0.661,'01 10',2,1,TS
9623.0,'10',0.339,'01 10',2,1,TS
9624.0,'10',1.0,'10',1,1,TS
9625.0,'10',1.0,'10',1,1,TS
9626.0,'10',1.0,'10',1,1,TS
9627.0,'10',1.0,'10',1,1,TS
9628.0,'00',1.0,'00',1,1,TS
9629.0,'10',1.0,'10',1,1,TS
9630.0,'01',1.0,'01',1,1,TS
9631.0,'10',1.0,'10',1,1,TS
9632.0,'11',1.0,'11',1,1,TS
9633.0,'01',0.125,'01 10',2,1,TS
9633.0,'10',0.875,'01 10',2,1,TS
9634.0,'01',0.47,'01 10',2,1,TS
9634.0,'10',0.53,'01 10',2,1,TS
9635.0,'10',1.0,'10',1,1,TS
9636.0,'01',1.0,'01',1,1,TS
9637.0,'01',0.919,'01 10',2,1,TS
9637.0,'10',0.081,'01 10',2,1,TS
9638.0,'01',0.215,'01 10',2,1,TS
9638.0,'10',0.785,'01 10',2,1,TS
9639.0,'01',1.0,'01',1,1,TS
9640.0,'10',1.0,'10',1,1,TS
9641.0,'01',1.0,'01',1,1,TS
9642.0,'01',1.0,'01',1,1,TS
9643.0,'01',0.39,'01 10',2,1,TS
9643.0,'10',0.61,'01 10',2,1,TS
9644.0,'10',1.0,'10',1,1,TS
9645.0,'01',0.38,'01 10',2,1,TS
9645.0,'10',0.62,'01 10',2,1,TS
9646.0,'01',0.681,'01 10',2,1,TS
9646.0,'10',0.319,'01 10',2,1,TS
9647.0,'01',0.467,'01 10',2,1,TS
9647.0,'10',0.533,'01 10',2,1,TS
9648.0,'01',1.0,'01',1,1,TS
9649.0,'01',1.0,'01',1,1,TS
9650.0,'01',0.39,'01 10',2,1,TS
9650.0,'10',0.61,'01 10',2,1,TS
9651.0,'10',1.0,'10',1,1,TS
9652.0,'01',1.0,'01',1,1,TS
9653.0,'10',1.0,'10',1,1,TS
9654.0,'01',1.0,'01',1,1,TS
9655.0,'01',0.8,'01 10',2,1,TS
9655.0,'10',0.2,'01 10',2,1,TS
9656.0,'10',1.0,'10',1,1,TS
9657.0,'01',0.789,'01 10',2,1,TS
9657.0,'10',0.211,'01 10',2,1,TS
9658.0,'10',1.0,'10',1,1,TS
9659.0,'10',1.0,'10',1,1,TS
9660.0,'01',0.075,'01 10',2,1,TS
9660.0,'10',0.925,'01 10',2,1,TS
9661.0,'01',1.0,'01',1,1,TS
9662.0,'00',1.0,'00',1,1,TS
9663.0,'01',1.0,'01',1,1,TS
9664.0,'01',1.0,'01',1,1,TS
9665.0,'01',1.0,'01',1,1,TS
9666.0,'01',1.0,'01',1,1,TS
9667.0,'10',1.0,'10',1,1,TS
9668.0,'10',1.0,'10',1,1,TS
9669.0,'01',1.0,'01',1,1,TS
9670.0,'01',1.0,'01',1,1,TS
9671.0,'01',0.557,'01 10',2,1,TS
9671.0,'10',0.443,'01 10',2,1,TS
9672.0,'10',1.0,'10',1,1,TS
9673.0,'01',1.0,'01',1,1,TS
9674.0,'01',0.031,'01 10',2,1,TS
9674.0,'10',0.969,'01 10',2,1,TS
9675.0,'01',1.0,'01',1,1,TS
9676.0,'01',0.561,'01 10',2,1,TS
9676.0,'10',0.439,'01 10',2,1,TS
9677.0,'10',1.0,'10',1,1,TS
9678.0,'10',1.0,'10',1,1,TS
9679.0,'01',1.0,'01',1,1,TS
9680.0,'01',1.0,'01',1,1,TS
9681.0,'01',0.509,'01 10',2,1,TS
9681.0,'10',0.491,'01 10',2,1,TS
9682.0,'01',1.0,'01',1,1,TS
9683.0,'01',0.458,'01 10',2,1,TS
9683.0,'10',0.542,'01 10',2,1,TS
9684.0,'00',0.941,'00 10',2,1,TS
9684.0,'10',0.059,'00 10',2,1,TS
9685.0,'01',1.0,'01',1,1,TS
9686.0,'01',1.0,'01',1,1,TS
9687.0,'01',1.0,'01',1,1,TS
9688.0,'01',0.067,'01 10',2,1,TS
9688.0,'10',0.933,'01 10',2,1,TS
9689.0,'01',1.0,'01',1,1,TS
9690.0,'10',1.0,'10',1,1,TS
9691.0,'01',0.019,'01 10',2,1,TS
9691.0,'10',0.981,'01 10',2,1,TS
9692.0,'10',1.0,'10',1,1,TS
9693.0,'01',1.0,'01',1,1,TS
9694.0,'01',0.078,'01 10',2,1,TS
9694.0,'10',0.922,'01 10',2,1,TS
9695.0,'01',1.0,'01',1,1,TS
9696.0,'00',0.027,'00 01',2,1,TS
9696.0,'01',0.973,'00 01',2,1,TS
9697.0,'01',1.0,'01',1,1,TS
9698.0,'10',1.0,'10',1,1,TS
9699.0,'01',0.435,'01 10',2,1,TS
9699.0,'10',0.565,'01 10',2,1,TS
9700.0,'10',1.0,'10',1,1,TS
9701.0,'10',1.0,'10',1,1,TS
9702.0,'01',0.408,'01 10',2,1,TS
9702.0,'10',0.592,'01 10',2,1,TS
9703.0,'01',1.0,'01',1,1,TS
9704.0,'01',1.0,'01',1,1,TS
9705.0,'10',1.0,'10',1,1,TS
9706.0,'10',1.0,'10',1,1,TS
9707.0,'01',0.818,'01 10',2,1,TS
9707.0,'10',0.182,'01 10',2,1,TS
9708.0,'01',1.0,'01',1,1,TS
9709.0,'01',0.239,'01 10',2,1,TS
9709.0,'10',0.761,'01 10',2,1,TS
9710.0,'01',0.976,'01 10',2,1,TS
9710.0,'10',0.024,'01 10',2,1,TS
9711.0,'10',1.0,'10',1,1,TS
9712.0,'01',1.0,'01',1,1,TS
9713.0,'10',1.0,'10',1,1,TS
9714.0,'10',1.0,'10',1,1,TS
9715.0,'01',0.792,'01 10',2,1,TS
9715.0,'10',0.208,'01 10',2,1,TS
9716.0,'01',1.0,'01',1,1,TS
9717.0,'01',0.122,'01 10',2,1,TS
9717.0,'10',0.878,'01 10',2,1,TS
9718.0,'10',1.0,'10',1,1,TS
9719.0,'01',1.0,'01',1,1,TS
9720.0,'10',1.0,'10',1,1,TS
9721.0,'01',1.0,'01',1,1,TS
9722.0,'01',1.0,'01',1,1,TS
9723.0,'01',1.0,'01',1,1,TS
9724.0,'01',1.0,'01',1,1,TS
9725.0,'01',1.0,'01',1,1,TS
9726.0,'01',0.827,'01 10',2,1,TS
9726.0,'10',0.173,'01 10',2,1,TS
9727.0,'01',0.669,'01 10',2,1,TS
9727.0,'10',0.331,'01 10',2,1,TS
9728.0,'10',1.0,'10',1,1,TS
9729.0,'01',0.476,'01 10',2,1,TS
9729.0,'10',0.524,'01 10',2,1,TS
9730.0,'01',0.406,'01 10',2,1,TS
9730.0,'10',0.594,'01 10',2,1,TS
9731.0,'01',0.81,'01 10',2,1,TS
9731.0,'10',0.19,'01 10',2,1,TS
9732.0,'10',1.0,'10',1,1,TS
9733.0,'10',1.0,'10',1,1,TS
9734.0,'01',1.0,'01',1,1,TS
9735.0,'10',1.0,'10',1,1,TS
9736.0,'01',0.846,'01 10',2,1,TS
9736.0,'10',0.154,'01 10',2,1,TS
9737.0,'10',1.0,'10',1,1,TS
9738.0,'01',1.0,'01',1,1,TS
9739.0,'01',0.085,'01 10',2,1,TS
9739.0,'10',0.915,'01 10',2,1,TS
9740.0,'01',1.0,'01',1,1,TS
9741.0,'10',1.0,'10',1,1,TS
9742.0,'01',1.0,'01',1,1,TS
9743.0,'01',1.0,'01',1,1,TS
9744.0,'01',1.0,'01',1,1,TS
9745.0,'01',0.915,'01 10',2,1,TS
9745.0,'10',0.085,'01 10',2,1,TS
9746.0,'01',0.889,'01 10',2,1,TS
9746.0,'10',0.111,'01 10',2,1,TS
