ParamNum,State,Frequency,MultiStableState,Stability Type,RepNum,Motif
967.0,'10',0.093,'01 10',2,3,TSSA
968.0,'01',1.0,'01',1,3,TSSA
969.0,'01',1.0,'01',1,3,TSSA
970.0,'10',1.0,'10',1,3,TSSA
971.0,'01',0.874,'01 10',2,3,TSSA
971.0,'10',0.126,'01 10',2,3,TSSA
972.0,'01',0.301,'01 10',2,3,TSSA
972.0,'10',0.699,'01 10',2,3,TSSA
973.0,'01',0.101,'01 10',2,3,TSSA
973.0,'10',0.899,'01 10',2,3,TSSA
974.0,'00',0.237,'00 01 10',3,3,TSSA
974.0,'01',0.743,'00 01 10',3,3,TSSA
974.0,'10',0.02,'00 01 10',3,3,TSSA
975.0,'01',0.246,'01 10',2,3,TSSA
975.0,'10',0.754,'01 10',2,3,TSSA
976.0,'01',0.095,'01 10',2,3,TSSA
976.0,'10',0.905,'01 10',2,3,TSSA
977.0,'00',0.089,'00 01 10',3,3,TSSA
977.0,'01',0.733,'00 01 10',3,3,TSSA
977.0,'10',0.178,'00 01 10',3,3,TSSA
978.0,'01',1.0,'01',1,3,TSSA
979.0,'00',0.3884964682139253,'00 10',2,3,TSSA
979.0,'10',0.6115035317860746,'00 10',2,3,TSSA
980.0,'01',0.431,'01 10',2,3,TSSA
980.0,'10',0.569,'01 10',2,3,TSSA
981.0,'10',1.0,'10',1,3,TSSA
982.0,'01',0.946,'01 10',2,3,TSSA
982.0,'10',0.054,'01 10',2,3,TSSA
983.0,'01',0.885,'01 10',2,3,TSSA
983.0,'10',0.115,'01 10',2,3,TSSA
984.0,'01',0.112,'01 10',2,3,TSSA
984.0,'10',0.888,'01 10',2,3,TSSA
985.0,'01',0.034,'01 10',2,3,TSSA
985.0,'10',0.966,'01 10',2,3,TSSA
986.0,'01',0.826,'01 10',2,3,TSSA
986.0,'10',0.174,'01 10',2,3,TSSA
987.0,'01',0.974,'01 10',2,3,TSSA
987.0,'10',0.026,'01 10',2,3,TSSA
988.0,'01',0.408,'01 10',2,3,TSSA
988.0,'10',0.592,'01 10',2,3,TSSA
989.0,'01',0.223,'01 10',2,3,TSSA
989.0,'10',0.777,'01 10',2,3,TSSA
990.0,'01',0.238,'01 10',2,3,TSSA
990.0,'10',0.762,'01 10',2,3,TSSA
991.0,'10',1.0,'10',1,3,TSSA
992.0,'10',1.0,'10',1,3,TSSA
993.0,'00',0.002,'00 01 10',3,3,TSSA
993.0,'01',0.199,'00 01 10',3,3,TSSA
993.0,'10',0.799,'00 01 10',3,3,TSSA
994.0,'10',1.0,'10',1,3,TSSA
995.0,'01',0.036,'01 10',2,3,TSSA
995.0,'10',0.964,'01 10',2,3,TSSA
996.0,'01',0.909,'01 10',2,3,TSSA
996.0,'10',0.091,'01 10',2,3,TSSA
997.0,'01',1.0,'01',1,3,TSSA
998.0,'10',1.0,'10',1,3,TSSA
999.0,'01',0.213,'01 10',2,3,TSSA
999.0,'10',0.787,'01 10',2,3,TSSA
1000.0,'00',1.0,'00',1,3,TSSA
1001.0,'00',0.005,'00 01 10',3,3,TSSA
1001.0,'01',0.101,'00 01 10',3,3,TSSA
1001.0,'10',0.894,'00 01 10',3,3,TSSA
1002.0,'01',0.115,'01 10',2,3,TSSA
1002.0,'10',0.885,'01 10',2,3,TSSA
1003.0,'01',0.1,'01 10',2,3,TSSA
1003.0,'10',0.9,'01 10',2,3,TSSA
1004.0,'01',1.0,'01',1,3,TSSA
1005.0,'01',1.0,'01',1,3,TSSA
1006.0,'00',0.127,'00 01',2,3,TSSA
1006.0,'01',0.873,'00 01',2,3,TSSA
1007.0,'01',0.097,'01 10',2,3,TSSA
1007.0,'10',0.903,'01 10',2,3,TSSA
1008.0,'01',0.624,'01 10',2,3,TSSA
1008.0,'10',0.376,'01 10',2,3,TSSA
1009.0,'00',0.9602094240837696,'00 01',2,3,TSSA
1009.0,'01',0.039790575916230364,'00 01',2,3,TSSA
1010.0,'00',0.002,'00 01 10',3,3,TSSA
1010.0,'01',0.895,'00 01 10',3,3,TSSA
1010.0,'10',0.103,'00 01 10',3,3,TSSA
1011.0,'01',0.715,'01 10',2,3,TSSA
1011.0,'10',0.285,'01 10',2,3,TSSA
1012.0,'01',1.0,'01',1,3,TSSA
1013.0,'01',0.133,'01 10',2,3,TSSA
1013.0,'10',0.867,'01 10',2,3,TSSA
1014.0,'10',1.0,'10',1,3,TSSA
1015.0,'01',0.951,'01 10',2,3,TSSA
1015.0,'10',0.049,'01 10',2,3,TSSA
1016.0,'10',1.0,'10',1,3,TSSA
1017.0,'01',0.009,'01 10',2,3,TSSA
1017.0,'10',0.991,'01 10',2,3,TSSA
1018.0,'01',0.925,'01 10',2,3,TSSA
1018.0,'10',0.075,'01 10',2,3,TSSA
1019.0,'01',0.585,'01 10',2,3,TSSA
1019.0,'10',0.415,'01 10',2,3,TSSA
1020.0,'00',0.858,'00 01',2,3,TSSA
1020.0,'01',0.142,'00 01',2,3,TSSA
1021.0,'00',0.321,'00 01 10',3,3,TSSA
1021.0,'01',0.336,'00 01 10',3,3,TSSA
1021.0,'10',0.343,'00 01 10',3,3,TSSA
1022.0,'01',1.0,'01',1,3,TSSA
1023.0,'01',0.82,'01 10',2,3,TSSA
1023.0,'10',0.18,'01 10',2,3,TSSA
1024.0,'01',0.838,'01 10',2,3,TSSA
1024.0,'10',0.162,'01 10',2,3,TSSA
1025.0,'10',1.0,'10',1,3,TSSA
1026.0,'01',1.0,'01',1,3,TSSA
1027.0,'01',0.223,'01 10',2,3,TSSA
1027.0,'10',0.777,'01 10',2,3,TSSA
1028.0,'00',0.261,'00 10',2,3,TSSA
1028.0,'10',0.739,'00 10',2,3,TSSA
1029.0,'01',0.3203203203203203,'01 10',2,3,TSSA
1029.0,'10',0.6796796796796797,'01 10',2,3,TSSA
1030.0,'10',1.0,'10',1,3,TSSA
1031.0,'01',1.0,'01',1,3,TSSA
1032.0,'10',1.0,'10',1,3,TSSA
1033.0,'01',0.989,'01 10',2,3,TSSA
1033.0,'10',0.011,'01 10',2,3,TSSA
1034.0,'00',0.875,'00 10',2,3,TSSA
1034.0,'10',0.125,'00 10',2,3,TSSA
1035.0,'01',1.0,'01',1,3,TSSA
1036.0,'01',0.772,'01 10',2,3,TSSA
1036.0,'10',0.228,'01 10',2,3,TSSA
1037.0,'01',0.948,'01 10',2,3,TSSA
1037.0,'10',0.052,'01 10',2,3,TSSA
1038.0,'01',0.366,'01 10',2,3,TSSA
1038.0,'10',0.634,'01 10',2,3,TSSA
1039.0,'01',0.312,'01 10',2,3,TSSA
1039.0,'10',0.688,'01 10',2,3,TSSA
1040.0,'01',0.698,'01 10',2,3,TSSA
1040.0,'10',0.302,'01 10',2,3,TSSA
1041.0,'01',0.878,'01 10',2,3,TSSA
1041.0,'10',0.122,'01 10',2,3,TSSA
1042.0,'00',0.167,'00 01 10',3,3,TSSA
1042.0,'01',0.093,'00 01 10',3,3,TSSA
1042.0,'10',0.74,'00 01 10',3,3,TSSA
1043.0,'01',0.052,'01 10',2,3,TSSA
1043.0,'10',0.948,'01 10',2,3,TSSA
1044.0,'01',0.666,'01 10',2,3,TSSA
1044.0,'10',0.334,'01 10',2,3,TSSA
1045.0,'00',0.085,'00 01',2,3,TSSA
1045.0,'01',0.915,'00 01',2,3,TSSA
1046.0,'01',0.004008016032064128,'01 10',2,3,TSSA
1046.0,'10',0.9959919839679359,'01 10',2,3,TSSA
1047.0,'00',0.625,'00 01 10',3,3,TSSA
1047.0,'01',0.244,'00 01 10',3,3,TSSA
1047.0,'10',0.131,'00 01 10',3,3,TSSA
1048.0,'01',0.925,'01 10',2,3,TSSA
1048.0,'10',0.075,'01 10',2,3,TSSA
1049.0,'01',0.344,'01 10',2,3,TSSA
1049.0,'10',0.656,'01 10',2,3,TSSA
1050.0,'01',0.818,'01 10',2,3,TSSA
1050.0,'10',0.182,'01 10',2,3,TSSA
1051.0,'00',0.7780040733197556,'00 01',2,3,TSSA
1051.0,'01',0.2219959266802444,'00 01',2,3,TSSA
1052.0,'01',0.936,'01 10',2,3,TSSA
1052.0,'10',0.064,'01 10',2,3,TSSA
1053.0,'01',0.09,'01 10',2,3,TSSA
1053.0,'10',0.91,'01 10',2,3,TSSA
1054.0,'01',0.541,'01 10',2,3,TSSA
1054.0,'10',0.459,'01 10',2,3,TSSA
1055.0,'00',0.027,'00 01',2,3,TSSA
1055.0,'01',0.973,'00 01',2,3,TSSA
1056.0,'01',0.031,'01 10',2,3,TSSA
1056.0,'10',0.969,'01 10',2,3,TSSA
1057.0,'01',0.192,'01 10',2,3,TSSA
1057.0,'10',0.808,'01 10',2,3,TSSA
1058.0,'00',0.057,'00 01',2,3,TSSA
1058.0,'01',0.943,'00 01',2,3,TSSA
1059.0,'01',0.754,'01 10',2,3,TSSA
1059.0,'10',0.246,'01 10',2,3,TSSA
1060.0,'01',0.929,'01 10',2,3,TSSA
1060.0,'10',0.071,'01 10',2,3,TSSA
1061.0,'01',0.907,'01 10',2,3,TSSA
1061.0,'10',0.093,'01 10',2,3,TSSA
1062.0,'01',1.0,'01',1,3,TSSA
1063.0,'01',0.755,'01 10',2,3,TSSA
1063.0,'10',0.245,'01 10',2,3,TSSA
1064.0,'10',1.0,'10',1,3,TSSA
1065.0,'01',1.0,'01',1,3,TSSA
1066.0,'01',0.182,'01 10',2,3,TSSA
1066.0,'10',0.818,'01 10',2,3,TSSA
1067.0,'01',0.744,'01 10',2,3,TSSA
1067.0,'10',0.256,'01 10',2,3,TSSA
1068.0,'01',0.272,'01 10',2,3,TSSA
1068.0,'10',0.728,'01 10',2,3,TSSA
1069.0,'00',0.064,'00 01 10',3,3,TSSA
1069.0,'01',0.125,'00 01 10',3,3,TSSA
1069.0,'10',0.811,'00 01 10',3,3,TSSA
1070.0,'01',1.0,'01',1,3,TSSA
1071.0,'00',0.168,'00 10',2,3,TSSA
1071.0,'10',0.832,'00 10',2,3,TSSA
1072.0,'00',0.006,'00 01 10',3,3,TSSA
1072.0,'01',0.114,'00 01 10',3,3,TSSA
1072.0,'10',0.88,'00 01 10',3,3,TSSA
1073.0,'01',0.147,'01 10',2,3,TSSA
1073.0,'10',0.853,'01 10',2,3,TSSA
1074.0,'01',0.87,'01 10',2,3,TSSA
1074.0,'10',0.13,'01 10',2,3,TSSA
1075.0,'01',0.73,'01 10',2,3,TSSA
1075.0,'10',0.27,'01 10',2,3,TSSA
1076.0,'01',1.0,'01',1,3,TSSA
1077.0,'01',1.0,'01',1,3,TSSA
1078.0,'01',0.122,'01 10',2,3,TSSA
1078.0,'10',0.878,'01 10',2,3,TSSA
1079.0,'01',0.997,'01 10',2,3,TSSA
1079.0,'10',0.003,'01 10',2,3,TSSA
1080.0,'01',0.157,'01 10',2,3,TSSA
1080.0,'10',0.843,'01 10',2,3,TSSA
1081.0,'01',0.888,'01 10',2,3,TSSA
1081.0,'10',0.112,'01 10',2,3,TSSA
1082.0,'01',0.955,'01 10',2,3,TSSA
1082.0,'10',0.045,'01 10',2,3,TSSA
1083.0,'00',0.193,'00 01',2,3,TSSA
1083.0,'01',0.807,'00 01',2,3,TSSA
1084.0,'01',0.004,'01 10',2,3,TSSA
1084.0,'10',0.996,'01 10',2,3,TSSA
1085.0,'01',0.137,'01 10',2,3,TSSA
1085.0,'10',0.863,'01 10',2,3,TSSA
1086.0,'01',0.735,'01 10',2,3,TSSA
1086.0,'10',0.265,'01 10',2,3,TSSA
1087.0,'01',0.376,'01 10',2,3,TSSA
1087.0,'10',0.624,'01 10',2,3,TSSA
1088.0,'01',0.172,'01 10',2,3,TSSA
1088.0,'10',0.828,'01 10',2,3,TSSA
1089.0,'01',0.324,'01 10',2,3,TSSA
1089.0,'10',0.676,'01 10',2,3,TSSA
1090.0,'01',0.892,'01 10',2,3,TSSA
1090.0,'10',0.108,'01 10',2,3,TSSA
1091.0,'00',0.911,'00 10',2,3,TSSA
1091.0,'10',0.089,'00 10',2,3,TSSA
1092.0,'01',0.977,'01 10',2,3,TSSA
1092.0,'10',0.023,'01 10',2,3,TSSA
1093.0,'01',0.945,'01 10',2,3,TSSA
1093.0,'10',0.055,'01 10',2,3,TSSA
1094.0,'01',1.0,'01',1,3,TSSA
1095.0,'01',0.069,'01 10',2,3,TSSA
1095.0,'10',0.931,'01 10',2,3,TSSA
1096.0,'01',0.14,'01 10',2,3,TSSA
1096.0,'10',0.86,'01 10',2,3,TSSA
1097.0,'00',0.027,'00 10',2,3,TSSA
1097.0,'10',0.973,'00 10',2,3,TSSA
1098.0,'01',0.485,'01 10',2,3,TSSA
1098.0,'10',0.515,'01 10',2,3,TSSA
1099.0,'01',0.001,'01 10',2,3,TSSA
1099.0,'10',0.999,'01 10',2,3,TSSA
1100.0,'10',1.0,'10',1,3,TSSA
1101.0,'00',0.055,'00 01',2,3,TSSA
1101.0,'01',0.945,'00 01',2,3,TSSA
1102.0,'01',0.436,'01 10',2,3,TSSA
1102.0,'10',0.564,'01 10',2,3,TSSA
1103.0,'00',0.002,'00 01 10',3,3,TSSA
1103.0,'01',0.615,'00 01 10',3,3,TSSA
1103.0,'10',0.383,'00 01 10',3,3,TSSA
1104.0,'00',0.005,'00 01 10',3,3,TSSA
1104.0,'01',0.847,'00 01 10',3,3,TSSA
1104.0,'10',0.148,'00 01 10',3,3,TSSA
1105.0,'01',1.0,'01',1,3,TSSA
1106.0,'01',0.537,'01 10',2,3,TSSA
1106.0,'10',0.463,'01 10',2,3,TSSA
1107.0,'00',0.005,'00 01 10',3,3,TSSA
1107.0,'01',0.204,'00 01 10',3,3,TSSA
1107.0,'10',0.791,'00 01 10',3,3,TSSA
1108.0,'10',1.0,'10',1,3,TSSA
1109.0,'10',1.0,'10',1,3,TSSA
1110.0,'01',1.0,'01',1,3,TSSA
1111.0,'01',0.743,'01 10',2,3,TSSA
1111.0,'10',0.257,'01 10',2,3,TSSA
1112.0,'10',1.0,'10',1,3,TSSA
1113.0,'01',1.0,'01',1,3,TSSA
1114.0,'01',0.011,'01 10',2,3,TSSA
1114.0,'10',0.989,'01 10',2,3,TSSA
1115.0,'10',1.0,'10',1,3,TSSA
1116.0,'01',0.048,'01 10',2,3,TSSA
1116.0,'10',0.952,'01 10',2,3,TSSA
1117.0,'01',0.125,'01 10',2,3,TSSA
1117.0,'10',0.875,'01 10',2,3,TSSA
1118.0,'01',0.059,'01 10',2,3,TSSA
1118.0,'10',0.941,'01 10',2,3,TSSA
1119.0,'00',0.031,'00 01 10',3,3,TSSA
1119.0,'01',0.423,'00 01 10',3,3,TSSA
1119.0,'10',0.546,'00 01 10',3,3,TSSA
1120.0,'01',1.0,'01',1,3,TSSA
1121.0,'01',0.782,'01 10',2,3,TSSA
1121.0,'10',0.218,'01 10',2,3,TSSA
1122.0,'01',0.869,'01 10',2,3,TSSA
1122.0,'10',0.131,'01 10',2,3,TSSA
1123.0,'01',0.679,'01 10',2,3,TSSA
1123.0,'10',0.321,'01 10',2,3,TSSA
1124.0,'01',0.721,'01 10',2,3,TSSA
1124.0,'10',0.279,'01 10',2,3,TSSA
1125.0,'01',0.036,'01 10',2,3,TSSA
1125.0,'10',0.964,'01 10',2,3,TSSA
1126.0,'01',0.073,'01 10',2,3,TSSA
1126.0,'10',0.927,'01 10',2,3,TSSA
1127.0,'01',0.9,'01 10',2,3,TSSA
1127.0,'10',0.1,'01 10',2,3,TSSA
1128.0,'00',0.109,'00 01',2,3,TSSA
1128.0,'01',0.891,'00 01',2,3,TSSA
1129.0,'01',0.263,'01 10',2,3,TSSA
1129.0,'10',0.737,'01 10',2,3,TSSA
1130.0,'00',0.03,'00 01 10',3,3,TSSA
1130.0,'01',0.074,'00 01 10',3,3,TSSA
1130.0,'10',0.896,'00 01 10',3,3,TSSA
1131.0,'01',0.466,'01 10',2,3,TSSA
1131.0,'10',0.534,'01 10',2,3,TSSA
1132.0,'01',0.06,'01 10',2,3,TSSA
1132.0,'10',0.94,'01 10',2,3,TSSA
1133.0,'01',0.073,'01 10',2,3,TSSA
1133.0,'10',0.927,'01 10',2,3,TSSA
1134.0,'00',1.0,'00',1,3,TSSA
1135.0,'01',0.078,'01 10',2,3,TSSA
1135.0,'10',0.922,'01 10',2,3,TSSA
1136.0,'01',0.135,'01 10',2,3,TSSA
1136.0,'10',0.865,'01 10',2,3,TSSA
1137.0,'01',1.0,'01',1,3,TSSA
1138.0,'01',0.076,'01 10',2,3,TSSA
1138.0,'10',0.924,'01 10',2,3,TSSA
1139.0,'01',0.293,'01 10',2,3,TSSA
1139.0,'10',0.707,'01 10',2,3,TSSA
1140.0,'01',0.485,'01 10',2,3,TSSA
1140.0,'10',0.515,'01 10',2,3,TSSA
1141.0,'10',1.0,'10',1,3,TSSA
1142.0,'01',1.0,'01',1,3,TSSA
1143.0,'01',0.243,'01 10',2,3,TSSA
1143.0,'10',0.757,'01 10',2,3,TSSA
1144.0,'01',0.943,'01 10',2,3,TSSA
1144.0,'10',0.057,'01 10',2,3,TSSA
1145.0,'10',1.0,'10',1,3,TSSA
1146.0,'01',0.378,'01 10',2,3,TSSA
1146.0,'10',0.622,'01 10',2,3,TSSA
1147.0,'01',0.962,'01 10',2,3,TSSA
1147.0,'10',0.038,'01 10',2,3,TSSA
1148.0,'01',1.0,'01',1,3,TSSA
1149.0,'00',1.0,'00',1,3,TSSA
1150.0,'01',0.854,'01 10',2,3,TSSA
1150.0,'10',0.146,'01 10',2,3,TSSA
1151.0,'01',0.326,'01 10',2,3,TSSA
1151.0,'10',0.674,'01 10',2,3,TSSA
1152.0,'10',1.0,'10',1,3,TSSA
1153.0,'01',0.068,'01 10',2,3,TSSA
1153.0,'10',0.932,'01 10',2,3,TSSA
1154.0,'01',0.193,'01 10',2,3,TSSA
1154.0,'10',0.807,'01 10',2,3,TSSA
1155.0,'01',0.056,'01 10',2,3,TSSA
1155.0,'10',0.944,'01 10',2,3,TSSA
1156.0,'01',0.459,'01 10',2,3,TSSA
1156.0,'10',0.541,'01 10',2,3,TSSA
1157.0,'01',0.039,'01 10',2,3,TSSA
1157.0,'10',0.961,'01 10',2,3,TSSA
1158.0,'01',0.375,'01 10',2,3,TSSA
1158.0,'10',0.625,'01 10',2,3,TSSA
1159.0,'00',0.989,'00 01',2,3,TSSA
1159.0,'01',0.011,'00 01',2,3,TSSA
1160.0,'00',0.005,'00 01 10',3,3,TSSA
1160.0,'01',0.297,'00 01 10',3,3,TSSA
1160.0,'10',0.698,'00 01 10',3,3,TSSA
1161.0,'01',1.0,'01',1,3,TSSA
1162.0,'01',0.879,'01 10',2,3,TSSA
1162.0,'10',0.121,'01 10',2,3,TSSA
1163.0,'01',0.403,'01 10',2,3,TSSA
1163.0,'10',0.597,'01 10',2,3,TSSA
1164.0,'00',0.058,'00 01 10',3,3,TSSA
1164.0,'01',0.043,'00 01 10',3,3,TSSA
1164.0,'10',0.899,'00 01 10',3,3,TSSA
1165.0,'01',0.304,'01 10',2,3,TSSA
1165.0,'10',0.696,'01 10',2,3,TSSA
1166.0,'10',1.0,'10',1,3,TSSA
1167.0,'01',0.949,'01 10',2,3,TSSA
1167.0,'10',0.051,'01 10',2,3,TSSA
1168.0,'01',0.512,'01 10',2,3,TSSA
1168.0,'10',0.488,'01 10',2,3,TSSA
1169.0,'10',1.0,'10',1,3,TSSA
1170.0,'10',1.0,'10',1,3,TSSA
1171.0,'01',0.974,'01 10',2,3,TSSA
1171.0,'10',0.026,'01 10',2,3,TSSA
1172.0,'00',0.1,'00 01 10',3,3,TSSA
1172.0,'01',0.835,'00 01 10',3,3,TSSA
1172.0,'10',0.065,'00 01 10',3,3,TSSA
1173.0,'01',1.0,'01',1,3,TSSA
1174.0,'01',0.065,'01 10',2,3,TSSA
1174.0,'10',0.935,'01 10',2,3,TSSA
1175.0,'01',0.028,'01 10',2,3,TSSA
1175.0,'10',0.972,'01 10',2,3,TSSA
1176.0,'01',1.0,'01',1,3,TSSA
1177.0,'01',0.145,'01 10',2,3,TSSA
1177.0,'10',0.855,'01 10',2,3,TSSA
1178.0,'00',0.145,'00 10',2,3,TSSA
1178.0,'10',0.855,'00 10',2,3,TSSA
1179.0,'01',0.185,'01 10',2,3,TSSA
1179.0,'10',0.815,'01 10',2,3,TSSA
1180.0,'01',0.985,'01 10',2,3,TSSA
1180.0,'10',0.015,'01 10',2,3,TSSA
1181.0,'01',0.911,'01 10',2,3,TSSA
1181.0,'10',0.089,'01 10',2,3,TSSA
1182.0,'01',0.567,'01 10',2,3,TSSA
1182.0,'10',0.433,'01 10',2,3,TSSA
1183.0,'00',0.252,'00 10',2,3,TSSA
1183.0,'10',0.748,'00 10',2,3,TSSA
1184.0,'00',0.068,'00 01 10',3,3,TSSA
1184.0,'01',0.115,'00 01 10',3,3,TSSA
1184.0,'10',0.817,'00 01 10',3,3,TSSA
1185.0,'01',0.073,'01 10',2,3,TSSA
1185.0,'10',0.927,'01 10',2,3,TSSA
1186.0,'10',1.0,'10',1,3,TSSA
1187.0,'01',0.7,'01 10',2,3,TSSA
1187.0,'10',0.3,'01 10',2,3,TSSA
1188.0,'01',0.04,'01 10',2,3,TSSA
1188.0,'10',0.96,'01 10',2,3,TSSA
1189.0,'00',0.012,'00 01 10',3,3,TSSA
1189.0,'01',0.755,'00 01 10',3,3,TSSA
1189.0,'10',0.233,'00 01 10',3,3,TSSA
1190.0,'01',0.371,'01 10',2,3,TSSA
1190.0,'10',0.629,'01 10',2,3,TSSA
1191.0,'01',0.52,'01 10',2,3,TSSA
1191.0,'10',0.48,'01 10',2,3,TSSA
1192.0,'01',0.933,'01 10',2,3,TSSA
1192.0,'10',0.067,'01 10',2,3,TSSA
1193.0,'01',1.0,'01',1,3,TSSA
1194.0,'01',0.887,'01 10',2,3,TSSA
1194.0,'10',0.113,'01 10',2,3,TSSA
1195.0,'10',1.0,'10',1,3,TSSA
1196.0,'10',1.0,'10',1,3,TSSA
1197.0,'01',0.042,'01 10',2,3,TSSA
1197.0,'10',0.958,'01 10',2,3,TSSA
1198.0,'01',0.031,'01 10',2,3,TSSA
1198.0,'10',0.969,'01 10',2,3,TSSA
1199.0,'01',0.931,'01 10',2,3,TSSA
1199.0,'10',0.069,'01 10',2,3,TSSA
1200.0,'01',0.782,'01 10',2,3,TSSA
1200.0,'10',0.218,'01 10',2,3,TSSA
1201.0,'01',0.233,'01 10',2,3,TSSA
1201.0,'10',0.767,'01 10',2,3,TSSA
1202.0,'00',0.215,'00 01 10',3,3,TSSA
1202.0,'01',0.778,'00 01 10',3,3,TSSA
1202.0,'10',0.007,'00 01 10',3,3,TSSA
1203.0,'00',0.004,'00 01 10',3,3,TSSA
1203.0,'01',0.094,'00 01 10',3,3,TSSA
1203.0,'10',0.902,'00 01 10',3,3,TSSA
1204.0,'01',0.356,'01 10',2,3,TSSA
1204.0,'10',0.644,'01 10',2,3,TSSA
1205.0,'01',0.751,'01 10',2,3,TSSA
1205.0,'10',0.249,'01 10',2,3,TSSA
1206.0,'10',1.0,'10',1,3,TSSA
1207.0,'01',1.0,'01',1,3,TSSA
1208.0,'01',0.011,'01 10',2,3,TSSA
1208.0,'10',0.989,'01 10',2,3,TSSA
1209.0,'01',0.12,'01 10',2,3,TSSA
1209.0,'10',0.88,'01 10',2,3,TSSA
1210.0,'01',0.081,'01 10',2,3,TSSA
1210.0,'10',0.919,'01 10',2,3,TSSA
1211.0,'01',0.067,'01 10',2,3,TSSA
1211.0,'10',0.933,'01 10',2,3,TSSA
1212.0,'01',1.0,'01',1,3,TSSA
1213.0,'01',0.615,'01 10',2,3,TSSA
1213.0,'10',0.385,'01 10',2,3,TSSA
1214.0,'01',1.0,'01',1,3,TSSA
1215.0,'01',0.939,'01 10',2,3,TSSA
1215.0,'10',0.061,'01 10',2,3,TSSA
1216.0,'01',0.024,'01 10',2,3,TSSA
1216.0,'10',0.976,'01 10',2,3,TSSA
1217.0,'00',0.001,'00 01 10',3,3,TSSA
1217.0,'01',0.082,'00 01 10',3,3,TSSA
1217.0,'10',0.917,'00 01 10',3,3,TSSA
1218.0,'10',1.0,'10',1,3,TSSA
1219.0,'01',0.027,'01 10',2,3,TSSA
1219.0,'10',0.973,'01 10',2,3,TSSA
1220.0,'00',0.95,'00 01 10',3,3,TSSA
1220.0,'01',0.003,'00 01 10',3,3,TSSA
1220.0,'10',0.047,'00 01 10',3,3,TSSA
1221.0,'10',1.0,'10',1,3,TSSA
1222.0,'01',0.241,'01 10',2,3,TSSA
1222.0,'10',0.759,'01 10',2,3,TSSA
1223.0,'01',0.823,'01 10',2,3,TSSA
1223.0,'10',0.177,'01 10',2,3,TSSA
1224.0,'01',0.691,'01 10',2,3,TSSA
1224.0,'10',0.309,'01 10',2,3,TSSA
1225.0,'01',0.97,'01 10',2,3,TSSA
1225.0,'10',0.03,'01 10',2,3,TSSA
1226.0,'01',0.467,'01 10',2,3,TSSA
1226.0,'10',0.533,'01 10',2,3,TSSA
1227.0,'00',1.0,'00',1,3,TSSA
1228.0,'01',1.0,'01',1,3,TSSA
1229.0,'00',0.001,'00 01 10',3,3,TSSA
1229.0,'01',0.806,'00 01 10',3,3,TSSA
1229.0,'10',0.193,'00 01 10',3,3,TSSA
1230.0,'01',1.0,'01',1,3,TSSA
1231.0,'10',1.0,'10',1,3,TSSA
1232.0,'01',0.136,'01 10',2,3,TSSA
1232.0,'10',0.864,'01 10',2,3,TSSA
1233.0,'10',1.0,'10',1,3,TSSA
1234.0,'01',0.38,'01 10',2,3,TSSA
1234.0,'10',0.62,'01 10',2,3,TSSA
1235.0,'01',0.043,'01 10',2,3,TSSA
1235.0,'10',0.957,'01 10',2,3,TSSA
1236.0,'01',0.126,'01 10',2,3,TSSA
1236.0,'10',0.874,'01 10',2,3,TSSA
1237.0,'01',0.322,'01 10',2,3,TSSA
1237.0,'10',0.678,'01 10',2,3,TSSA
1238.0,'01',0.855,'01 10',2,3,TSSA
1238.0,'10',0.145,'01 10',2,3,TSSA
1239.0,'01',0.799,'01 10',2,3,TSSA
1239.0,'10',0.201,'01 10',2,3,TSSA
1240.0,'01',0.113,'01 10',2,3,TSSA
1240.0,'10',0.887,'01 10',2,3,TSSA
1241.0,'01',0.413,'01 10',2,3,TSSA
1241.0,'10',0.587,'01 10',2,3,TSSA
1242.0,'01',0.04,'01 10',2,3,TSSA
1242.0,'10',0.96,'01 10',2,3,TSSA
1243.0,'01',0.619,'01 10',2,3,TSSA
1243.0,'10',0.381,'01 10',2,3,TSSA
1244.0,'01',0.001,'01 10',2,3,TSSA
1244.0,'10',0.999,'01 10',2,3,TSSA
1245.0,'01',0.048,'01 10',2,3,TSSA
1245.0,'10',0.952,'01 10',2,3,TSSA
1246.0,'01',0.756,'01 10',2,3,TSSA
1246.0,'10',0.244,'01 10',2,3,TSSA
1247.0,'01',0.865,'01 10',2,3,TSSA
1247.0,'10',0.135,'01 10',2,3,TSSA
1248.0,'01',0.686,'01 10',2,3,TSSA
1248.0,'10',0.314,'01 10',2,3,TSSA
1249.0,'01',0.224,'01 10',2,3,TSSA
1249.0,'10',0.776,'01 10',2,3,TSSA
1250.0,'01',0.244,'01 10',2,3,TSSA
1250.0,'10',0.756,'01 10',2,3,TSSA
1251.0,'01',0.008,'01 10',2,3,TSSA
1251.0,'10',0.992,'01 10',2,3,TSSA
1252.0,'01',0.991,'01 10',2,3,TSSA
1252.0,'10',0.009,'01 10',2,3,TSSA
1253.0,'01',1.0,'01',1,3,TSSA
1254.0,'01',0.865,'01 10',2,3,TSSA
1254.0,'10',0.135,'01 10',2,3,TSSA
1255.0,'10',1.0,'10',1,3,TSSA
1256.0,'01',0.158,'01 10',2,3,TSSA
1256.0,'10',0.842,'01 10',2,3,TSSA
1257.0,'10',1.0,'10',1,3,TSSA
1258.0,'01',0.282,'01 10',2,3,TSSA
1258.0,'10',0.718,'01 10',2,3,TSSA
